Date,Open,High,Low,Close,Volume,AdjClose
11/2/1998,13648.28,13952.75,13648.28,13952.75,0,13952.75
11/4/1998,14095.65,14527.81,14095.65,14527.81,0,14527.81
11/5/1998,14624.45,14625.15,14180.71,14341.37,0,14341.37
11/6/1998,14308.99,14308.99,14121.97,14121.97,0,14121.97
11/9/1998,14172.8,14362.66,14063.27,14194.54,0,14194.54
11/10/1998,14154,14270.05,14099.23,14108.09,0,14108.09
11/11/1998,14137.63,14428.02,14065.51,14428.02,0,14428.02
11/12/1998,14364.85,14418.08,14075.06,14075.06,0,14075.06
11/13/1998,14119.38,14268.21,13984.68,14268.21,0,14268.21
11/16/1998,14339.43,14450.56,14205.13,14428.27,0,14428.27
11/17/1998,14475.88,14480.5,14276.81,14413,0,14413
11/18/1998,14396.09,14701.45,14383.36,14599.23,0,14599.23
11/19/1998,14557.1,14642.96,14354.41,14354.46,0,14354.46
11/20/1998,14461.2,14779.94,14461.2,14779.94,0,14779.94
11/24/1998,14904.2,15164.64,14904.2,15164.64,0,15164.64
11/25/1998,15108.04,15124.6,14942.1,15073.47,0,15073.47
11/26/1998,15101.62,15219.81,15043.72,15207.77,0,15207.77
11/27/1998,15188.77,15320.23,15069.39,15069.39,0,15069.39
11/30/1998,15107.09,15139.87,14883.11,14883.7,0,14883.7
12/1/1998,14821.53,14931.16,14763.88,14835.41,0,14835.41
12/2/1998,14863.71,15011.09,14781.78,14986.62,0,14986.62
12/3/1998,14875.6,14875.6,14589.63,14697.08,0,14697.08
12/4/1998,14641.41,14654.2,14536.01,14639.97,0,14639.97
12/7/1998,14703.64,14748.91,14650.42,14723.49,0,14723.49
12/8/1998,14775.02,14916.09,14775.02,14808.2,0,14808.2
12/9/1998,14751.79,14931.9,14700.66,14931.9,0,14931.9
12/10/1998,14890.92,15007.01,14807.4,14807.8,0,14807.8
12/11/1998,14729.95,14729.95,14382.06,14405.64,0,14405.64
12/14/1998,14349.18,14349.18,14103.86,14111.62,0,14111.62
12/15/1998,14084.96,14192.6,13965.28,14011.19,0,14011.19
12/16/1998,14092.32,14157.53,14016.81,14096.3,0,14096.3
12/17/1998,14064.22,14169.32,13917.33,14126.99,0,14126.99
12/18/1998,14161.46,14269.5,14078.14,14194.29,0,14194.29
12/21/1998,14158.82,14158.82,14038.7,14152.95,0,14152.95
12/22/1998,14183.74,14185.54,13722.1,13779.45,0,13779.45
12/24/1998,13810.58,13815.21,13657.03,13706.73,0,13706.73
12/28/1998,13876.54,13894.55,13703.29,13709.06,0,13709.06
12/29/1998,13780.44,13846.9,13664.79,13846.9,0,13846.9
12/30/1998,13832.32,13913.55,13812.87,13842.17,0,13842.17
1/4/1999,13779.05,13779.05,13415.89,13415.89,0,13415.89
1/5/1999,13437.03,13437.03,13122.61,13232.74,0,13232.74
1/6/1999,13281.69,13475.63,13216.18,13468.46,0,13468.46
1/7/1999,13576,13854.16,13516.41,13536.56,0,13536.56
1/8/1999,13507.06,13507.06,13328.34,13391.81,0,13391.81
1/11/1999,13354.41,13452.89,13224.63,13368.48,0,13368.48
1/12/1999,13313.47,13535.66,13212.3,13360.97,0,13360.97
1/13/1999,13353.81,13444.34,13313.77,13403.6,0,13403.6
1/14/1999,13369.08,13738.86,13369.08,13738.86,0,13738.86
1/18/1999,13762.34,13964.19,13754.58,13805.06,0,13805.06
1/19/1999,13840.58,13883.01,13756.96,13770.44,0,13770.44
1/20/1999,13794.92,14028.05,13738.96,14028.05,0,14028.05
1/21/1999,14048.85,14331.23,14009.45,14245.42,0,14245.42
1/22/1999,14235.67,14407.23,14154.4,14154.4,0,14154.4
1/25/1999,14141.56,14251.09,14076.35,14208.81,0,14208.81
1/26/1999,14251.29,14501.44,14251.29,14382.01,0,14382.01
1/27/1999,14416.24,14526.21,14370.52,14450.06,0,14450.06
1/28/1999,14472.05,14522.33,14331.77,14342.32,0,14342.32
1/29/1999,14413.9,14628.88,14413.9,14499.25,0,14499.25
2/1/1999,14544.12,14641.41,14356.3,14465.18,0,14465.18
2/2/1999,14459.81,14459.81,14285.96,14349.83,0,14349.83
2/3/1999,14250.55,14250.55,14089.09,14161.31,0,14161.31
2/4/1999,14176.13,14255.67,13925.14,14086.85,0,14086.85
2/5/1999,14049.69,14049.69,13769.25,13898.08,0,13898.08
2/8/1999,13886.64,14024.92,13770.89,13992.49,0,13992.49
2/9/1999,14008.56,14015.57,13885.79,13902.66,0,13902.66
2/10/1999,13852.62,13971.15,13795.61,13952.4,0,13952.4
2/12/1999,13925.24,14062.92,13925.24,13973.69,0,13973.69
2/15/1999,14008.36,14101.22,14003.23,14054.72,0,14054.72
2/16/1999,14095.25,14358.68,14095.25,14232.64,0,14232.64
2/17/1999,14277.81,14407.33,14146.64,14158.67,0,14158.67
2/18/1999,14155.89,14168.57,14041.93,14146.79,0,14146.79
2/19/1999,14144,14179.77,14045.17,14098.04,0,14098.04
2/22/1999,14149.67,14314.32,14096.7,14256.67,0,14256.67
2/23/1999,14284.27,14500.65,14284.27,14500.65,0,14500.65
2/24/1999,14483.59,14534.82,14326.15,14355.45,0,14355.45
2/25/1999,14386.09,14470.45,14363.81,14470.45,0,14470.45
2/26/1999,14456.33,14494.58,14363.31,14367.54,0,14367.54
3/1/1999,14362.86,14468.86,14221.6,14221.75,0,14221.75
3/2/1999,14260.55,14306.01,13921.06,13921.06,0,13921.06
3/3/1999,13956.18,14170.46,13927.73,14170.36,0,14170.36
3/4/1999,14202.2,14224.73,14121.02,14183.45,0,14183.45
3/5/1999,14256.02,14895.39,14256.02,14894,0,14894
3/8/1999,14925.59,15116.1,14779.05,14779.05,0,14779.05
3/9/1999,14842.17,15096.7,14842.17,15096.7,0,15096.7
3/10/1999,15134.05,15484.63,15134.05,15480,0,15480
3/11/1999,15485.43,15840.23,15417.03,15502.14,0,15502.14
3/12/1999,15588.89,15709.01,15408.38,15488.86,0,15488.86
3/15/1999,15526.51,15790.24,15404.1,15779.6,0,15779.6
3/16/1999,15749.55,16082.07,15591.62,16072.82,0,16072.82
3/17/1999,16088.09,16269.2,15977.87,16268.11,0,16268.11
3/18/1999,16238.91,16303.12,15717.92,15717.92,0,15717.92
3/19/1999,15804.71,16421.81,15804.17,16378.78,0,16378.78
3/23/1999,16401.96,16437.23,15988.41,16019.1,0,16019.1
3/24/1999,15947.57,15947.57,15515.47,15515.47,0,15515.47
3/25/1999,15591.41,16061.02,15591.41,15986.04,0,15986.04
3/26/1999,16030.53,16181.09,15905.66,16016.99,0,16016.99
3/29/1999,16031.32,16185.8,16002.28,16008.84,0,16008.84
3/30/1999,16091.92,16184.54,15805.69,15859.12,0,15859.12
3/31/1999,15865.77,16027.27,15651.35,15836.59,0,15836.59
4/1/1999,15868.05,16449.97,15813.41,16327.56,0,16327.56
4/2/1999,16351.72,16453.5,16243.46,16290.19,0,16290.19
4/5/1999,16320.07,16634.79,16231.13,16334.78,0,16334.78
4/6/1999,16360.98,16484.27,16084.71,16479.71,0,16479.71
4/7/1999,16429.86,16563.2,16341.25,16554.5,0,16554.5
4/8/1999,16552.5,16866.66,16483.52,16846.69,0,16846.69
4/9/1999,16933.4,17166.06,16827.93,16855.63,0,16855.63
4/12/1999,16797.08,16797.08,16507.4,16507.4,0,16507.4
4/13/1999,16617.05,16855.67,16617.05,16715.16,0,16715.16
4/14/1999,16698.18,16799.17,16436.19,16764.68,0,16764.68
4/15/1999,16758.59,16844.97,16589.36,16727.08,0,16727.08
4/16/1999,16754.31,16979.06,16754.31,16851.58,0,16851.58
4/19/1999,16858.28,16858.28,16583.64,16674.21,0,16674.21
4/20/1999,16587.17,16749.05,16526.53,16697.11,0,16697.11
4/21/1999,16724.43,16736.06,16454.34,16495.02,0,16495.02
4/22/1999,16563.72,16665.88,16484.08,16665.88,0,16665.88
4/23/1999,16715.86,16923.25,16715.86,16923.25,0,16923.25
4/26/1999,16919.76,17143.49,16915.15,16918.51,0,16918.51
4/27/1999,16992.13,17069.72,16934.52,16957.27,0,16957.27
4/28/1999,17013.87,17149.91,16881.6,16942.24,0,16942.24
4/30/1999,16919.58,16953.13,16701.53,16701.53,0,16701.53
5/6/1999,16762.78,17300.61,16762.78,17300.61,0,17300.61
5/7/1999,17281.53,17281.53,16929.68,16946.52,0,16946.52
5/10/1999,16983.29,17078.98,16931.63,16977.01,0,16977.01
5/11/1999,17003.44,17003.44,16736.9,16743.18,0,16743.18
5/12/1999,16782.56,17104.49,16782.56,16947.36,0,16947.36
5/13/1999,16952.85,16958.02,16792.98,16851.25,0,16851.25
5/14/1999,16899.84,16960.77,16750.67,16810.39,0,16810.39
5/17/1999,16750.91,16750.91,16420.97,16421.02,0,16421.02
5/18/1999,16440.38,16582.19,16291.12,16378.62,0,16378.62
5/19/1999,16354.6,16354.6,16111.98,16128.18,0,16128.18
5/20/1999,16150.42,16297.31,15946.66,16199.99,0,16199.99
5/21/1999,16220.38,16303.83,16138.88,16292.98,0,16292.98
5/24/1999,16261.15,16409.76,16157.22,16390.49,0,16390.49
5/25/1999,16305.5,16305.5,16175.98,16214.23,0,16214.23
5/26/1999,16172.72,16334.87,16070.88,16230.52,0,16230.52
5/27/1999,16287.02,16330.77,16012.19,16177.19,0,16177.19
5/28/1999,16118.26,16118.26,15886.62,15972.68,0,15972.68
5/31/1999,15979.2,16111.65,15901.8,16111.65,0,16111.65
6/1/1999,16090.15,16408.5,16026.95,16408.5,0,16408.5
6/2/1999,16404.12,16458.34,16304.99,16417.99,0,16417.99
6/3/1999,16418.92,16418.92,16127.9,16227.5,0,16227.5
6/4/1999,16237.27,16368.15,16169.88,16300.75,0,16300.75
6/7/1999,16318.44,16576.51,16318.44,16475.89,0,16475.89
6/8/1999,16497.95,16571.12,16469.84,16562.92,0,16562.92
6/9/1999,16499.16,16713.26,16450.76,16622.5,0,16622.5
6/10/1999,16627.8,17130.36,16627.8,17102.62,0,17102.62
6/11/1999,17084.57,17483.38,17070.6,17198.55,0,17198.55
6/14/1999,17193.61,17384.9,17168.57,17188.82,0,17188.82
6/15/1999,17216.28,17339.57,16990.55,17282,0,17282
6/16/1999,17284.98,17346.23,17144.19,17210.18,0,17210.18
6/17/1999,17268.45,17550.13,17268.45,17470.45,0,17470.45
6/18/1999,17504.33,17650.38,17431.26,17431.26,0,17431.26
6/21/1999,17485.9,17747.04,17485.9,17738.85,0,17738.85
6/22/1999,17780.74,17828.21,17662.94,17777.62,0,17777.62
6/23/1999,17742.53,17843.53,17580.05,17586.75,0,17586.75
6/24/1999,17590.01,17700.46,17528.9,17628.32,0,17628.32
6/25/1999,17597.78,17673.51,17430.42,17436.52,0,17436.52
6/28/1999,17501.12,17688.03,17501.12,17610.58,0,17610.58
6/29/1999,17675.84,17825.79,17649.31,17782.79,0,17782.79
6/30/1999,17832.59,17958.34,17529.74,17529.74,0,17529.74
7/1/1999,17607.6,17972.03,17607.6,17860.75,0,17860.75
7/2/1999,17945.45,18066.28,17875.17,17932.47,0,17932.47
7/5/1999,18001.16,18243.14,18001.16,18135.06,0,18135.06
7/6/1999,18131.76,18159.55,17960.72,18050.73,0,18050.73
7/7/1999,18075.21,18158.38,17949.73,17958.9,0,17958.9
7/8/1999,17999.3,18045.56,17887.18,17967.65,0,17967.65
7/9/1999,17965.7,17989.2,17813.46,17937.73,0,17937.73
7/12/1999,17921.58,18274.18,17843.39,18274.18,0,18274.18
7/13/1999,18231.83,18343.25,18172.25,18181.09,0,18181.09
7/14/1999,18188.36,18455.6,18165.92,18357.86,0,18357.86
7/15/1999,18402.63,18459.51,18269.52,18431.86,0,18431.86
7/16/1999,18438.05,18623.15,18248.3,18248.3,0,18248.3
7/19/1999,18288.37,18532.58,18288.37,18532.58,0,18532.58
7/21/1999,18458.58,18458.58,18182.91,18257.52,0,18257.52
7/22/1999,18221.07,18221.07,17665.04,17730.34,0,17730.34
7/23/1999,17657.17,17657.17,17414.36,17534.44,0,17534.44
7/26/1999,17568.32,17663.22,17491.34,17491.34,0,17491.34
7/27/1999,17484.36,17613.24,17367.08,17462.72,0,17462.72
7/28/1999,17508.66,17729.68,17508.66,17579.91,0,17579.91
7/29/1999,17633.34,17957.37,17633.34,17869.92,0,17869.92
7/30/1999,17857.91,17959.28,17677.14,17861.86,0,17861.86
8/2/1999,17827.24,17909.89,17726.05,17825.7,0,17825.7
8/3/1999,17824.68,17969.93,17597.74,17969.93,0,17969.93
8/4/1999,17913.62,17913.62,17631.81,17685.38,0,17685.38
8/5/1999,17638.93,17638.93,17210.04,17358.19,0,17358.19
8/6/1999,17345.53,17345.53,17046.12,17084.24,0,17084.24
8/9/1999,17105.93,17313.97,17095.5,17190.45,0,17190.45
8/10/1999,17188.87,17203.39,17040.72,17202.09,0,17202.09
8/11/1999,17185.7,17361.82,17097.41,17211.16,0,17211.16
8/12/1999,17280.79,17476.68,17280.79,17422.97,0,17422.97
8/13/1999,17430.05,17493.95,17284.7,17435.17,0,17435.17
8/16/1999,17499.12,17937.21,17499.12,17826.03,0,17826.03
8/17/1999,17842.97,17916.08,17766.69,17860.09,0,17860.09
8/18/1999,17873.31,18082.47,17827.89,17892.26,0,17892.26
8/19/1999,17843.11,17923.3,17665.97,17879.74,0,17879.74
8/20/1999,17907.52,18123.29,17907.52,18098.11,0,18098.11
8/23/1999,18133.2,18384.86,18133.2,18233.55,0,18233.55
8/24/1999,18266.22,18397.93,18095.41,18095.41,0,18095.41
8/25/1999,18099.23,18164.99,17795.08,17855.16,0,17855.16
8/26/1999,17863.91,17995.49,17666.29,17666.29,0,17666.29
8/27/1999,17710.97,17816.67,17567.86,17599.37,0,17599.37
8/30/1999,17642.05,17925.07,17642.05,17918.97,0,17918.97
8/31/1999,17886.2,17886.2,17425.49,17436.56,0,17436.56
9/1/1999,17479.57,17819.6,17479.57,17802.48,0,17802.48
9/2/1999,17795.4,17800.8,17630.32,17631.25,0,17631.25
9/3/1999,17632.1,17716.74,17559.4,17629.99,0,17629.99
9/6/1999,17664.06,17839.71,17664.06,17756.51,0,17756.51
9/7/1999,17777.92,17858.13,17651.94,17707.5,0,17707.5
9/8/1999,17710.02,17710.02,17509.73,17641.38,0,17641.38
9/9/1999,17707.09,17859.71,17677.28,17677.56,0,17677.56
9/10/1999,17648.89,17831.6,17589.05,17711.02,0,17711.02
9/13/1999,17735.6,17988.59,17735.6,17909.29,0,17909.29
9/14/1999,17880.99,17880.99,17610.31,17777.22,0,17777.22
9/16/1999,17703.97,17703.97,17058.13,17291.59,0,17291.59
9/17/1999,17273.99,17391.15,17118.31,17342.27,0,17342.27
9/20/1999,17418.23,17662.82,17418.23,17575.26,0,17575.26
9/21/1999,17585.78,17932.79,17558.74,17932.79,0,17932.79
9/22/1999,17842.87,17842.87,17248.92,17325.76,0,17325.76
9/24/1999,17290.01,17290.01,16652.04,16871.73,0,16871.73
9/27/1999,16888.02,17039.42,16820.93,16821.06,0,16821.06
9/28/1999,16892.46,17388.7,16892.46,17325.7,0,17325.7
9/29/1999,17313.32,17313.32,17071.02,17282.28,0,17282.28
9/30/1999,17307.22,17771.21,17307.22,17605.46,0,17605.46
10/1/1999,17589.73,17886.39,17510.29,17712.56,0,17712.56
10/4/1999,17747.56,17888.86,17675.28,17763.71,0,17763.71
10/5/1999,17819,17985.47,17775.95,17784.15,0,17784.15
10/6/1999,17822.64,17926.13,17734.3,17896.42,0,17896.42
10/7/1999,17985.96,18228.39,17985.96,18136.55,0,18136.55
10/8/1999,18164.67,18164.67,17915.15,18062.18,0,18062.18
10/12/1999,18098.2,18221.69,18084.49,18090.81,0,18090.81
10/13/1999,18030.4,18030.91,17754.49,17754.49,0,17754.49
10/14/1999,17765.75,17941.51,17702.24,17780.26,0,17780.26
10/15/1999,17779.78,17808.44,17511.11,17601.57,0,17601.57
10/18/1999,17568.92,17568.92,17194.03,17275.33,0,17275.33
10/19/1999,17325.04,17377.28,17178.47,17254.17,0,17254.17
10/20/1999,17297.66,17560.25,17297.66,17534.71,0,17534.71
10/21/1999,17543.83,17605.41,17325.77,17448.27,0,17448.27
10/22/1999,17458.98,17607.66,17432.19,17438.8,0,17438.8
10/25/1999,17494.93,17787.73,17494.93,17648.79,0,17648.79
10/26/1999,17656.43,17751.83,17578.73,17671.79,0,17671.79
10/27/1999,17655.78,17655.78,17360.83,17382.36,0,17382.36
10/28/1999,17403.27,17525.88,17403.27,17413.71,0,17413.71
10/29/1999,17467.89,17947.57,17467.89,17942.08,0,17942.08
11/1/1999,17982.39,18119.94,17952.96,17996.92,0,17996.92
11/2/1999,17976.91,18058.42,17857.11,17991.96,0,17991.96
11/4/1999,18067.36,18377.73,18067.36,18348.13,0,18348.13
11/5/1999,18340.18,18491.31,18173.97,18354.9,0,18354.9
11/8/1999,18381.24,18481.52,18179.78,18240.98,0,18240.98
11/9/1999,18259.41,18498.05,18259.41,18292.16,0,18292.16
11/10/1999,18258.37,18622.78,18214.79,18567.87,0,18567.87
11/11/1999,18551.86,18659.55,18310.26,18327.28,0,18327.28
11/12/1999,18358.28,18483.5,18245.7,18258.55,0,18258.55
11/15/1999,18295.5,18519.52,18198.09,18198.09,0,18198.09
11/16/1999,18214.89,18289.41,18090.92,18155.14,0,18155.14
11/17/1999,18218.72,18509.7,18071.25,18274.82,0,18274.82
11/18/1999,18299.95,18686.87,18292.3,18532.81,0,18532.81
11/19/1999,18576.42,18837.01,18570.84,18570.84,0,18570.84
11/22/1999,18607.05,18848.73,18607.05,18822.12,0,18822.12
11/24/1999,18796.02,19036.08,18664.02,18896.21,0,18896.21
11/25/1999,18914.64,19020.9,18649.31,18721.78,0,18721.78
11/26/1999,18776.98,19002.25,18675.05,18914.5,0,18914.5
11/29/1999,18883.41,18909.89,18722.89,18850.27,0,18850.27
11/30/1999,18853.44,18864.86,18477.72,18558.23,0,18558.23
12/1/1999,18563.26,18718.92,18465.82,18495.95,0,18495.95
12/2/1999,18535.88,18684.2,18339.85,18514.41,0,18514.41
12/3/1999,18528.09,18610.77,18349.61,18368.14,0,18368.14
12/6/1999,18380.7,18664.49,18380.7,18507.2,0,18507.2
12/7/1999,18512.98,18657.44,18466.4,18593.96,0,18593.96
12/8/1999,18556.63,18604.91,18383.89,18401.2,0,18401.2
12/9/1999,18405.76,18405.76,18081.78,18260.72,0,18260.72
12/10/1999,18264.54,18416.07,18212.99,18271.85,0,18271.85
12/13/1999,18284.98,18284.98,18150.71,18205.08,0,18205.08
12/14/1999,18204.52,18210.18,18039.61,18165.55,0,18165.55
12/15/1999,18145.35,18302.83,18030.72,18138.36,0,18138.36
12/16/1999,18126.54,18187.5,18006.32,18111.31,0,18111.31
12/17/1999,18126.11,18255.92,18095.12,18095.12,0,18095.12
12/20/1999,18137.94,18272.25,18060.35,18175.49,0,18175.49
12/21/1999,18166.28,18168.1,18024.64,18080.38,0,18080.38
12/22/1999,18164.34,18461.93,18164.34,18461.93,0,18461.93
12/24/1999,18496.46,18777.04,18496.46,18584.95,0,18584.95
12/27/1999,18596.49,18666.62,18472.6,18546.9,0,18546.9
12/28/1999,18545.41,18816.7,18480.79,18783.52,0,18783.52
12/29/1999,18777.85,18886.04,18729.08,18810.58,0,18810.58
12/30/1999,18793.55,18960.33,18722.51,18934.34,0,18934.34
1/4/2000,18937.45,19187.61,18937.45,19002.86,0,19002.86
1/5/2000,19003.51,19003.51,18221.82,18542.55,0,18542.55
1/6/2000,18574.01,18582.74,18168.27,18168.27,0,18168.27
1/7/2000,18194.05,18285.73,18068.1,18193.41,0,18193.41
1/11/2000,18246.1,18887.56,18246.1,18850.92,0,18850.92
1/12/2000,18780.17,18811.87,18626.92,18677.42,0,18677.42
1/13/2000,18667.18,18845.03,18667.18,18833.29,0,18833.29
1/14/2000,18882.99,19058.02,18733.83,18956.55,0,18956.55
1/17/2000,19025.62,19442.58,19025.62,19437.23,0,19437.23
1/18/2000,19412.47,19412.47,19145.17,19196.57,0,19196.57
1/19/2000,19181.87,19181.87,18897.75,18897.75,0,18897.75
1/20/2000,18930.26,19167.03,18921.11,19008.01,0,19008.01
1/21/2000,18994.89,18994.89,18713.17,18878.09,0,18878.09
1/24/2000,18878.46,19124.57,18877.13,19056.71,0,19056.71
1/25/2000,19004.39,19131.19,18815.37,18895.53,0,18895.53
1/26/2000,18982.84,19145.9,18982.84,19111.19,0,19111.19
1/27/2000,19125.62,19238.08,18971.68,19209.72,0,19209.72
1/28/2000,19261.01,19595.83,19237.49,19434.78,0,19434.78
1/31/2000,19375.11,19539.7,19224.47,19539.7,0,19539.7
2/1/2000,19536.68,19553.68,19266.96,19423.38,0,19423.38
2/2/2000,19522.33,19860.26,19522.33,19578.91,0,19578.91
2/3/2000,19648.35,19878.83,19648.35,19786.42,0,19786.42
2/4/2000,19866.19,20011.91,19752.12,19763.13,0,19763.13
2/7/2000,19832.76,19948.6,19780.56,19945.43,0,19945.43
2/8/2000,19955.3,19983.44,19834.81,19868.88,0,19868.88
2/9/2000,19930.41,20046.14,19925.64,20007.77,0,20007.77
2/10/2000,19915.53,19915.56,19710.02,19710.02,0,19710.02
2/14/2000,19698.57,19748.42,19556.46,19556.46,0,19556.46
2/15/2000,19587.82,19689.16,19331.05,19367.83,0,19367.83
2/16/2000,19418.56,19612.6,19300.14,19599.18,0,19599.18
2/17/2000,19646.37,19803.69,19518.08,19791.4,0,19791.4
2/18/2000,19852.18,19862.94,19670.05,19789.03,0,19789.03
2/21/2000,19736.15,19763.51,19543.75,19543.75,0,19543.75
2/22/2000,19553.62,19712.37,19353.4,19390.58,0,19390.58
2/23/2000,19439.17,19527.79,19373.04,19519.55,0,19519.55
2/24/2000,19616.26,19698.95,19558.04,19571.44,0,19571.44
2/25/2000,19623.38,19817.88,19539,19817.88,0,19817.88
2/28/2000,19783.44,19904.86,19713.86,19720.1,0,19720.1
2/29/2000,19761.52,19978.75,19747.02,19959.52,0,19959.52
3/1/2000,20030.08,20165.51,20007.64,20081.67,0,20081.67
3/2/2000,20097.59,20202.96,19903.29,20065.11,0,20065.11
3/3/2000,20023.04,20034.6,19859.42,19927.54,0,19927.54
3/6/2000,20041.48,20160.03,19742.58,19796.35,0,19796.35
3/7/2000,19802.54,19944.24,19704.23,19944.24,0,19944.24
3/8/2000,19856.37,19856.37,19692.04,19766.8,0,19766.8
3/9/2000,19751.72,19885.54,19614.82,19662.33,0,19662.33
3/10/2000,19734.84,19982.44,19686.5,19750.4,0,19750.4
3/13/2000,19731.5,19760.35,19060.08,19189.93,0,19189.93
3/14/2000,19139.57,19335.22,18956.25,19141.84,0,19141.84
3/15/2000,19120.06,19120.06,18765.88,19078.6,0,19078.6
3/16/2000,19095.63,19313.18,18892.26,19253.23,0,19253.23
3/17/2000,19335.6,19573.48,19335.6,19566.32,0,19566.32
3/21/2000,19598.53,19602.36,19455.11,19602.36,0,19602.36
3/22/2000,19612.23,19734.43,19602.88,19733.59,0,19733.59
3/23/2000,19749.51,19762.3,19568.77,19704.6,0,19704.6
3/24/2000,19752.16,20012.41,19697.57,19958.08,0,19958.08
3/27/2000,19976.14,20295.69,19880.11,20281.03,0,20281.03
3/28/2000,20273.68,20388.18,20014.08,20374.34,0,20374.34
3/29/2000,20406.56,20809.18,20406.56,20706.65,0,20706.65
3/30/2000,20706.45,20809.79,20439.44,20441.5,0,20441.5
3/31/2000,20371.07,20550.1,20259.35,20337.32,0,20337.32
4/3/2000,20327.79,20726.99,20271.92,20726.99,0,20726.99
4/4/2000,20747.82,20747.82,20536.33,20594.93,0,20594.93
4/5/2000,20546.6,20654.63,20311.79,20462.77,0,20462.77
4/6/2000,20476.23,20556.97,20171.62,20223.61,0,20223.61
4/7/2000,20269.59,20463.67,20252.81,20252.81,0,20252.81
4/10/2000,20368.81,20640.11,20368.81,20619.06,0,20619.06
4/11/2000,20544.4,20656.87,20516.94,20522.52,0,20522.52
4/12/2000,20475.96,20833.21,20436.74,20833.21,0,20833.21
4/13/2000,20736.4,20736.4,20385.16,20526.42,0,20526.42
4/14/2000,20456.48,20604.37,20330.89,20434.68,0,20434.68
4/17/2000,20341.5,20341.5,18603.87,19008.64,0,19008.64
4/18/2000,19089,19330.4,18547.38,18969.52,0,18969.52
4/19/2000,18998.06,19192.63,18794.48,19086.62,0,19086.62
4/20/2000,19041.53,19382.44,18959.32,18959.32,0,18959.32
4/21/2000,19050.68,19269.06,18091.1,18252.68,0,18252.68
4/24/2000,18247.48,18987.34,18247.48,18480.15,0,18480.15
4/25/2000,18433.3,18630.3,18176.83,18272.33,0,18272.33
4/26/2000,18326.9,18439.18,17948.36,18134.31,0,18134.31
4/27/2000,18122.7,18245.44,18012.41,18019.17,0,18019.17
4/28/2000,18035.54,18137.01,17926.43,17973.7,0,17973.7
5/1/2000,17979.25,18403.08,17979.25,18403.08,0,18403.08
5/2/2000,18497.52,18586.16,18428.92,18439.36,0,18439.36
5/8/2000,18465.71,18475.45,18189.8,18199.96,0,18199.96
5/9/2000,18152.37,18152.37,17804.04,17844.54,0,17844.54
5/10/2000,17799.21,17803.44,17393.59,17701.47,0,17701.47
5/11/2000,17605.65,17605.65,16779.42,16882.46,0,16882.46
5/12/2000,16963.87,17362.2,16963.87,17357.86,0,17357.86
5/15/2000,17396.45,17396.45,17192.71,17313.69,0,17313.69
5/16/2000,17342.84,17558.51,17283.52,17551.25,0,17551.25
5/17/2000,17588.81,17691.39,17348.88,17404.03,0,17404.03
5/18/2000,17365.09,17365.09,16971.82,17031.63,0,17031.63
5/19/2000,16960.29,16960.29,16572.05,16858.17,0,16858.17
5/22/2000,16802.66,16802.66,16174.4,16386.01,0,16386.01
5/23/2000,16345.26,16493.7,16169.93,16318.73,0,16318.73
5/24/2000,16237.88,16261.33,15876.34,16044.44,0,16044.44
5/25/2000,16090.36,16374.06,16090.36,16247.82,0,16247.82
5/26/2000,16219.02,16219.02,15870.25,16008.14,0,16008.14
5/29/2000,16028.76,16245.44,16028.76,16245.44,0,16245.44
5/30/2000,16275.96,16485.54,16210.04,16228.9,0,16228.9
5/31/2000,16274.14,16538.67,16224.06,16332.45,0,16332.45
6/1/2000,16320.08,16694.3,16320.08,16694.3,0,16694.3
6/2/2000,16682.25,16941.42,16682.25,16800.06,0,16800.06
6/5/2000,16842.04,17261.87,16842.04,17201.79,0,17201.79
6/6/2000,17163.39,17207.15,17064.92,17170.08,0,17170.08
6/7/2000,17134.14,17206.98,17019.25,17144.96,0,17144.96
6/8/2000,17177.45,17250.83,16979.3,17004.34,0,17004.34
6/9/2000,17004.72,17004.72,16785.77,16861.91,0,16861.91
6/12/2000,16876.68,17018.64,16791.87,16980.61,0,16980.61
6/13/2000,16950.93,16950.93,16768.86,16914.95,0,16914.95
6/14/2000,16920.21,16920.21,16477.98,16654.42,0,16654.42
6/15/2000,16635.24,16635.24,16334.96,16338.7,0,16338.7
6/16/2000,16358.71,16480.08,16289.92,16318.31,0,16318.31
6/19/2000,16382.11,16627.54,16359.96,16591.35,0,16591.35
6/20/2000,16645.99,16907.55,16645.99,16907.55,0,16907.55
6/21/2000,16922.25,17212.38,16854.21,17210.08,0,17210.08
6/22/2000,17228.85,17364.26,17092.44,17106.01,0,17106.01
6/23/2000,17055.67,17214.47,16899,16963.21,0,16963.21
6/26/2000,16927.27,16975.07,16761.59,16925.4,0,16925.4
6/27/2000,16969.48,17285.47,16969.48,17279.06,0,17279.06
6/28/2000,17289.31,17421.07,17230.04,17370.17,0,17370.17
6/29/2000,17448.35,17511.32,17383.01,17475.9,0,17475.9
6/30/2000,17482.09,17510.07,17305.81,17411.05,0,17411.05
7/3/2000,17451.65,17636.67,17451.65,17614.66,0,17614.66
7/4/2000,17655.57,17661.11,17434.07,17470.15,0,17470.15
7/5/2000,17473.76,17576.28,17364.7,17435.95,0,17435.95
7/6/2000,17402.71,17402.71,17154.58,17282.37,0,17282.37
